neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,number_of_reviews,first_review,review_scores_rating,amnt_self_checkin,amnt_instant_book,amnt_kitchen,amnt_hair_dryer,amnt_free_parking,amnt_wifi,amnt_private_bathroom,amnt_bbq_grill,amnt_washer,amnt_pets_allowed,amnt_clothes_dryer,amnt_heating,amnt_air_conditioning,amnt_workspace,amnt_iron,amnt_pool,amnt_bathtub,amnt_ev_charger,amnt_crib,amnt_king_bed,amnt_gym,amnt_breakfast,amnt_fireplace,amnt_smoking_allowed,amnt_waterfront,amnt_smoke_alarm,amnt_carbon_monoxide_alarm
Arakawa Ku,Room in hotel,Private room,2,1.0,1.0,1.0,10383.0,6,2025-03-27,3.83,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Suginami Ku,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,7073.0,2,2025-03-19,4.5,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Suginami Ku,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,5840.0,0,,,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Suginami Ku,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,7073.0,3,2025-03-21,4.67,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Kita Ku,Entire home,Entire home/apt,8,1.0,4.0,4.0,16859.0,6,2025-04-03,4.83,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
Koto Ku,Entire home,Entire home/apt,7,1.0,3.0,4.0,10800.0,2,2025-05-18,4.5,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
Taito Ku,Entire rental unit,Entire home/apt,7,1.0,2.0,5.0,20629.0,7,2025-04-17,4.57,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
Sumida Ku,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,8337.0,10,2025-03-14,5.0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0
Ota Ku,Entire home,Entire home/apt,8,1.0,2.0,5.0,21465.0,7,2025-03-30,5.0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
Ota Ku,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,8666.0,3,2025-03-10,4.33,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
Nakano Ku,Entire rental unit,Entire home/apt,5,1.0,1.0,2.0,11838.0,10,2025-03-23,5.0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1
Suginami Ku,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,5840.0,0,,,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Shinagawa Ku,Room in hotel,Private room,5,1.0,1.0,3.0,26615.0,1,2025-05-16,5.0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Adachi Ku,Entire home,Entire home/apt,8,1.0,2.0,4.0,15143.0,5,2025-03-30,5.0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Shibuya Ku,Entire rental unit,Entire home/apt,8,1.0,1.0,4.0,44131.0,21,2025-03-30,4.62,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Sumida Ku,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,9964.0,5,2025-03-25,4.6,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1
Nakano Ku,Room in hotel,Private room,6,1.0,1.0,3.0,13072.0,1,2025-03-15,5.0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Shinjuku Ku,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,11639.0,9,2025-03-14,4.89,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Shinjuku Ku,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,7280.0,0,,,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Suginami Ku,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,7073.0,3,2025-03-27,5.0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Suginami Ku,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,5840.0,0,,,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Kita Ku,Entire cabin,Entire home/apt,7,2.0,4.0,4.0,27656.0,0,,,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Itabashi Ku,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,10858.0,9,2025-03-23,4.78,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Taito Ku,Room in boutique hotel,Private room,2,1.0,1.0,2.0,14110.0,27,2025-05-16,4.85,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Toshima Ku,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,9700.0,0,,,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Nakano Ku,Entire rental unit,Entire home/apt,5,1.5,1.0,2.0,10832.0,15,2025-03-17,5.0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1
Edogawa Ku,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,8788.0,3,2025-03-24,5.0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Sumida Ku,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,11583.0,3,2025-05-10,4.0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Toshima Ku,Entire home,Entire home/apt,8,1.0,2.0,4.0,32200.0,12,2025-03-17,4.83,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0
Itabashi Ku,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,10000.0,9,2025-03-29,4.78,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Katsushika Ku,Entire rental unit,Entire home/apt,6,1.0,2.0,2.0,10801.0,17,2025-03-30,4.94,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
Itabashi Ku,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,8136.0,2,2025-05-08,5.0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Toshima Ku,Entire rental unit,Entire home/apt,6,1.0,1.0,3.0,20358.0,4,2025-04-02,5.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Taito Ku,Room in hotel,Private room,4,1.0,1.0,4.0,12112.0,0,,,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1
Sumida Ku,Entire home,Entire home/apt,4,2.0,3.0,4.0,23202.0,0,,,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
Taito Ku,Entire rental unit,Entire home/apt,2,1.0,1.0,4.0,11066.0,0,,,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1
Nakano Ku,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,8806.0,9,2025-03-25,4.89,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
Taito Ku,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,10127.0,3,2025-04-14,5.0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1
Suginami Ku,Entire rental unit,Entire home/apt,7,1.0,2.0,5.0,9398.0,5,2025-04-27,4.6,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0
Taito Ku,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,13891.0,5,2025-04-21,4.8,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1
Taito Ku,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,13868.0,8,2025-03-30,4.63,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1
Taito Ku,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,13891.0,12,2025-04-02,5.0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1
Taito Ku,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,13868.0,7,2025-04-02,4.86,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1
Taito Ku,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,13891.0,4,2025-04-22,4.75,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1
Taito Ku,Room in hotel,Private room,2,1.0,1.0,2.0,10359.0,0,,,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1
Taito Ku,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,13891.0,6,2025-04-22,4.83,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1
Taito Ku,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,13891.0,5,2025-04-16,4.4,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1
Shinjuku Ku,Entire rental unit,Entire home/apt,3,1.0,0.0,1.0,16706.0,0,,,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Shinjuku Ku,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,16246.0,0,,,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Shinjuku Ku,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,21503.0,0,,,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Itabashi Ku,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,9000.0,7,2025-03-24,4.86,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Taito Ku,Entire rental unit,Entire home/apt,5,1.0,2.0,2.0,17103.0,6,2025-04-15,5.0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1
Taito Ku,Entire rental unit,Entire home/apt,5,1.0,2.0,2.0,17103.0,9,2025-04-06,5.0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1
Taito Ku,Entire rental unit,Entire home/apt,5,1.0,2.0,2.0,17103.0,6,2025-03-24,4.67,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1
Edogawa Ku,Entire rental unit,Entire home/apt,5,1.0,2.0,3.0,10909.0,2,2025-05-26,5.0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0
Shinjuku Ku,Entire rental unit,Entire home/apt,3,1.0,0.0,1.0,17466.0,0,,,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Suginami Ku,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,9691.0,3,2025-04-13,4.33,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bunkyo Ku,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,21000.0,0,,,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
Katsushika Ku,Entire rental unit,Entire home/apt,4,2.0,1.0,2.0,8178.0,3,2025-04-13,4.67,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Shinjuku Ku,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,17643.0,1,2025-05-19,2.0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1
Taito Ku,Entire rental unit,Entire home/apt,5,1.0,2.0,2.0,17103.0,8,2025-03-31,5.0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1
Taito Ku,Entire rental unit,Entire home/apt,5,1.0,2.0,2.0,17103.0,6,2025-04-06,5.0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1
Kita Ku,Entire home,Entire home/apt,2,1.0,1.0,1.0,9004.0,9,2025-03-24,4.67,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
Taito Ku,Entire rental unit,Entire home/apt,5,1.0,2.0,2.0,17103.0,10,2025-03-22,5.0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1
Kita Ku,Entire home,Entire home/apt,2,1.0,1.0,2.0,9448.0,7,2025-04-09,4.71,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Shibuya Ku,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,28000.0,0,,,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0
Itabashi Ku,Entire home,Entire home/apt,10,1.5,3.0,5.0,33910.0,1,2025-06-05,5.0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
Kodaira Shi,Private room in home,Private room,3,1.0,1.0,1.0,4088.0,18,2025-03-13,4.83,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Shinagawa Ku,Entire home,Entire home/apt,10,2.0,4.0,6.0,22797.0,16,2025-03-18,4.88,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0
Shinjuku Ku,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,41052.0,0,,,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
Suginami Ku,Entire rental unit,Entire home/apt,6,1.0,1.0,5.0,23750.0,11,2025-03-31,5.0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Shinagawa Ku,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,12207.0,8,2025-04-09,4.88,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1
Nakano Ku,Entire rental unit,Entire home/apt,10,2.0,2.0,7.0,19200.0,0,,,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0
Nakano Ku,Entire rental unit,Entire home/apt,9,2.0,2.0,4.0,24960.0,0,,,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1
Katsushika Ku,Entire home,Entire home/apt,12,2.0,4.0,4.0,21560.0,11,2025-04-10,4.91,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1
Sumida Ku,Private room in rental unit,Private room,4,1.0,1.0,2.0,9611.0,9,2025-04-09,4.67,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
Setagaya Ku,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,16377.0,13,2025-03-23,4.92,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Setagaya Ku,Entire rental unit,Entire home/apt,5,1.0,2.0,2.0,21743.0,11,2025-04-01,5.0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Setagaya Ku,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,10479.0,6,2025-03-23,4.67,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
Setagaya Ku,Entire rental unit,Entire home/apt,5,1.0,2.0,2.0,27019.0,12,2025-03-23,4.83,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Setagaya Ku,Entire rental unit,Entire home/apt,5,1.0,2.0,2.0,23757.0,5,2025-04-05,5.0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Kita Ku,Entire rental unit,Entire home/apt,5,1.0,3.0,4.0,43202.0,0,,,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1
Kita Ku,Entire home,Entire home/apt,2,1.0,1.0,1.0,8005.0,10,2025-03-15,4.7,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Taito Ku,Entire rental unit,Entire home/apt,5,1.0,2.0,5.0,23327.0,4,2025-03-13,5.0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
Kita Ku,Entire home,Entire home/apt,2,1.0,1.0,2.0,7496.0,11,2025-04-04,4.82,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Shinjuku Ku,Entire rental unit,Entire home/apt,3,0.5,1.0,2.0,48206.0,0,,,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
Meguro Ku,Private room in bed and breakfast,Private room,2,3.5,1.0,1.0,9000.0,12,2025-03-16,4.92,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Shinjuku Ku,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,48206.0,0,,,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
Bunkyo Ku,Entire home,Entire home/apt,9,2.0,3.0,8.0,48534.0,12,2025-03-25,4.92,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1
Minato Ku,Entire home,Entire home/apt,6,1.0,2.0,3.0,25715.0,4,2025-04-08,4.75,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
Toshima Ku,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,7434.0,10,2025-03-16,4.9,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
Katsushika Ku,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,10158.0,6,2025-03-25,4.33,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Katsushika Ku,Entire home,Entire home/apt,10,1.5,4.0,5.0,27360.0,1,2025-03-30,5.0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
Shinjuku Ku,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,95000.0,0,,,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
Shinagawa Ku,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,7760.0,7,2025-03-14,4.71,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Taito Ku,Entire rental unit,Entire home/apt,5,1.0,2.0,5.0,20607.0,9,2025-03-09,4.89,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
Suginami Ku,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,8018.0,2,2025-03-22,4.0,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0
Katsushika Ku,Entire home,Entire home/apt,8,1.5,4.0,7.0,28310.0,1,2025-04-03,5.0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Toshima Ku,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,8392.0,5,2025-05-02,4.6,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Setagaya Ku,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,11315.0,6,2025-03-30,4.67,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1
Toshima Ku,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,5130.0,0,,,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
Toshima Ku,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,5130.0,0,,,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Katsushika Ku,Entire home,Entire home/apt,16,3.0,8.0,11.0,71060.0,1,2025-05-16,5.0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
Kita Ku,Entire villa,Entire home/apt,10,2.0,3.0,4.0,23283.0,9,2025-03-28,5.0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1
Nakano Ku,Entire townhouse,Entire home/apt,10,1.5,2.0,4.0,32686.0,0,,,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1
Taito Ku,Entire rental unit,Entire home/apt,5,1.0,2.0,5.0,24429.0,5,2025-03-25,5.0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
Taito Ku,Entire rental unit,Entire home/apt,5,1.0,2.0,5.0,17304.0,6,2025-03-31,3.83,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
Taito Ku,Entire rental unit,Entire home/apt,3,1.0,1.0,3.0,16371.0,6,2025-03-13,5.0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
Sumida Ku,Entire rental unit,Entire home/apt,4,1.0,1.0,4.0,10255.0,10,2025-03-15,5.0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
Shibuya Ku,Entire home,Entire home/apt,8,1.0,2.0,4.0,28758.0,0,,,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0
Shinjuku Ku,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,10920.0,0,,,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
Shinjuku Ku,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,10920.0,0,,,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
Katsushika Ku,Entire rental unit,Entire home/apt,5,1.0,1.0,4.0,12097.0,9,2025-03-15,4.89,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0
Shinjuku Ku,Entire rental unit,Entire home/apt,4,0.5,1.0,2.0,48206.0,0,,,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
Taito Ku,Entire home,Entire home/apt,5,1.0,3.0,3.0,19456.0,10,2025-03-31,4.7,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
Shinjuku Ku,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,47120.0,0,,,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
Shinjuku Ku,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,47191.0,0,,,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
Katsushika Ku,Entire home,Entire home/apt,6,2.0,2.0,5.0,14143.0,6,2025-03-30,5.0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1
Shinjuku Ku,Entire rental unit,Entire home/apt,3,1.0,1.0,3.0,9173.0,15,2025-03-17,4.6,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Shinjuku Ku,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,16815.0,3,2025-05-04,4.67,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shinjuku Ku,Entire rental unit,Entire home/apt,6,1.0,2.0,4.0,12688.0,0,,,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
Katsushika Ku,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,7200.0,0,,,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shinjuku Ku,Entire rental unit,Entire home/apt,3,1.0,1.0,3.0,10097.0,12,2025-03-14,4.67,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Shinjuku Ku,Entire rental unit,Entire home/apt,3,1.0,1.0,3.0,10573.0,18,2025-03-20,4.83,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Shinjuku Ku,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,13224.0,5,2025-05-01,4.8,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Setagaya Ku,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,17772.0,0,,,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Shinjuku Ku,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,14155.0,9,2025-03-19,4.89,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1
